track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
2034,0,2023-10-29 12,49.0,214.25,1010.6,1019.4,8.8,370.0,0.43,2.365,21.2,29.2,30.3,40.9,192.0
2035,0,2023-10-29 12,41.5,217.5,1011.9,1020.8,8.8,340.0,0.68,2.485,23.1,35.0,28.2,39.2,335.0
2024,0,2023-10-29 18,46.5,192.25,995.3,1010.9,15.5,470.0,0.57,3.376,30.1,43.4,34.1,48.2,205.0
2026,0,2023-10-29 18,56.0,202.75,1004.9,1012.3,7.4,430.0,0.45,1.784,16.3,20.1,29.5,41.7,448.0
2032,0,2023-10-29 18,36.25,144.75,1005.2,1018.0,12.8,360.0,0.85,3.385,31.0,53.4,35.5,49.5,135.0
2033,0,2023-10-29 18,54.25,149.5,1007.2,1018.1,11.0,350.0,0.42,3.035,24.4,34.9,26.4,36.4,198.0
2035,0,2023-10-29 18,42.25,217.75,1014.4,1021.2,6.8,300.0,0.42,2.184,20.2,30.3,27.4,38.5,299.0
2024,0,2023-10-30 00,46.25,194.25,995.6,1011.6,16.0,550.0,0.42,3.074,29.1,39.7,35.2,49.0,272.0
2032,0,2023-10-30 00,35.0,146.75,1007.1,1018.8,11.7,410.0,0.53,2.785,28.3,45.3,30.9,43.3,306.0
2033,0,2023-10-30 00,52.25,150.0,1008.3,1017.3,9.0,300.0,0.44,2.873,22.9,33.9,30.7,40.4,131.0
2037,0,2023-10-30 00,53.0,159.75,1008.9,1016.9,7.9,600.0,0.66,1.391,14.2,16.2,19.5,26.5,496.0
2038,0,2023-10-30 00,33.25,175.0,1011.6,1016.6,5.1,430.0,0.47,1.152,14.9,19.6,22.5,29.9,60.0
2039,0,2023-10-30 00,55.5,213.5,1011.7,1018.6,6.9,380.0,0.61,1.814,16.3,20.5,28.2,37.8,379.0
2035,0,2023-10-30 00,45.25,217.25,1013.2,1018.3,5.1,220.0,0.34,2.276,18.7,29.9,24.6,32.0,455.0
2024,0,2023-10-30 06,47.0,197.5,995.2,1012.6,17.4,600.0,0.22,3.142,29.9,40.1,37.0,51.2,477.0
2037,0,2023-10-30 06,53.75,160.75,1005.5,1015.9,10.5,560.0,0.82,1.897,18.3,22.0,19.8,25.3,497.0
2032,0,2023-10-30 06,34.5,149.0,1006.8,1017.1,10.3,460.0,0.37,2.231,24.9,36.8,29.2,38.4,167.0
2033,0,2023-10-30 06,50.5,153.5,1007.5,1015.4,7.9,240.0,0.49,3.133,23.3,37.9,30.1,43.5,99.0
2038,0,2023-10-30 06,33.5,176.75,1010.9,1016.5,5.6,460.0,0.39,1.194,15.5,20.2,21.8,26.9,83.0
2039,0,2023-10-30 06,57.0,215.5,1012.2,1019.3,7.1,290.0,0.88,2.46,19.5,27.4,28.7,42.9,356.0
2024,0,2023-10-30 12,47.25,198.5,994.2,1012.6,18.5,600.0,0.26,3.307,31.1,42.0,36.3,48.4,499.0
2037,0,2023-10-30 12,54.0,160.75,1004.1,1015.8,11.7,570.0,0.72,2.089,19.8,24.1,26.5,33.8,497.0
2032,0,2023-10-30 12,34.25,152.0,1008.5,1018.2,9.7,470.0,0.42,2.041,23.5,33.9,28.1,37.7,139.0
2038,0,2023-10-30 12,34.0,180.25,1010.1,1016.8,6.7,410.0,0.33,1.589,18.8,26.5,21.8,28.7,440.0
2039,0,2023-10-30 12,58.0,216.0,1013.2,1019.1,5.8,240.0,1.06,2.535,19.0,27.9,32.7,47.7,269.0
2024,0,2023-10-30 18,47.0,198.0,994.2,1012.5,18.3,600.0,0.23,3.282,31.0,41.9,33.3,46.5,492.0
2037,0,2023-10-30 18,55.25,164.25,1003.6,1014.3,10.7,600.0,0.64,1.88,18.1,21.4,24.3,34.1,58.0
2032,0,2023-10-30 18,34.25,154.5,1008.6,1017.5,8.9,510.0,0.4,1.761,21.3,29.2,25.8,36.9,141.0
2038,0,2023-10-30 18,34.0,184.5,1009.1,1015.9,6.8,370.0,0.3,1.772,20.0,29.6,24.5,30.8,173.0
2024,0,2023-10-31 00,46.25,197.75,993.3,1011.1,17.8,610.0,0.23,3.142,30.2,40.6,33.3,44.8,330.0
2037,0,2023-10-31 00,56.0,167.5,1004.4,1013.6,9.3,650.0,0.78,1.591,15.6,17.9,25.5,33.6,486.0
2038,0,2023-10-31 00,33.75,189.75,1007.4,1013.5,6.1,300.0,0.36,1.93,20.2,32.4,28.2,36.7,128.0
2042,0,2023-10-31 06,45.0,202.5,993.6,1009.3,15.7,850.0,0.17,2.471,26.7,32.6,31.4,43.0,376.0
2038,0,2023-10-31 06,33.0,193.25,1005.9,1012.7,6.8,310.0,0.32,2.099,21.9,36.0,29.6,45.2,97.0
2043,0,2023-10-31 06,36.0,171.75,1008.8,1014.1,5.2,790.0,0.24,0.823,11.6,13.1,19.0,26.4,405.0
2042,0,2023-10-31 12,45.5,204.5,992.0,1007.4,15.4,900.0,0.14,2.412,26.2,31.6,28.8,37.1,496.0
2044,0,2023-10-31 12,53.25,170.25,997.8,1014.4,16.6,410.0,0.86,3.969,31.3,46.2,31.1,42.9,75.0
2038,0,2023-10-31 12,32.75,197.0,1004.6,1010.5,5.9,310.0,0.46,1.798,19.6,31.0,29.1,43.4,56.0
2043,0,2023-10-31 12,35.25,174.0,1008.1,1013.9,5.8,800.0,0.21,0.93,13.2,15.0,20.9,25.7,489.0
2042,0,2023-10-31 18,46.75,205.5,990.8,1006.9,16.1,890.0,0.35,2.549,27.0,32.7,26.5,37.3,394.0
2044,0,2023-10-31 18,52.5,172.5,997.8,1014.7,16.9,400.0,0.68,4.046,31.8,47.6,31.2,43.2,90.0
2046,0,2023-10-31 18,34.25,206.0,1002.4,1009.2,6.8,340.0,0.4,2.005,21.4,33.2,31.8,46.1,224.0
2043,0,2023-10-31 18,36.5,176.25,1004.2,1013.3,9.1,560.0,0.62,1.691,20.3,26.5,23.9,34.0,317.0
2042,0,2023-11-01 00,48.0,205.5,989.0,1005.3,16.3,850.0,0.42,2.614,27.0,32.8,25.0,33.4,462.0
2044,0,2023-11-01 00,52.5,174.25,998.7,1014.3,15.6,400.0,0.56,3.799,30.3,44.7,29.1,39.9,303.0
2046,0,2023-11-01 00,35.25,210.5,998.9,1007.9,8.9,310.0,0.67,2.818,26.3,45.6,31.1,47.5,91.0
2047,0,2023-11-01 00,50.25,145.75,1002.0,1015.4,13.4,490.0,1.28,2.812,25.5,34.1,29.0,38.8,66.0
2043,0,2023-11-01 00,35.25,180.75,1002.6,1011.5,9.0,540.0,0.5,1.726,20.9,27.9,23.7,39.0,106.0
2042,0,2023-11-01 06,48.75,204.75,988.8,1005.1,16.3,840.0,0.47,2.626,26.9,32.6,22.9,31.1,476.0
2047,0,2023-11-01 06,52.25,149.0,998.4,1013.7,15.3,430.0,1.61,3.538,29.2,41.8,26.4,36.2,221.0
2043,0,2023-11-01 06,35.25,182.5,999.9,1010.7,10.7,470.0,0.78,2.292,25.3,37.1,28.1,41.0,73.0
2046,0,2023-11-01 06,36.5,213.75,1000.3,1009.5,9.2,360.0,0.72,2.512,24.9,39.4,31.0,46.1,140.0
2044,0,2023-11-01 06,51.75,175.75,1000.3,1013.5,13.2,420.0,0.45,3.095,26.3,36.8,27.7,37.1,370.0
2042,0,2023-11-01 12,49.75,203.75,988.0,1004.6,16.6,790.0,0.5,2.705,27.0,33.1,24.9,32.1,488.0
2047,0,2023-11-01 12,53.5,150.75,997.5,1014.2,16.7,430.0,1.65,3.864,31.0,44.9,27.2,40.1,269.0
2043,0,2023-11-01 12,34.75,187.25,998.7,1009.7,11.0,430.0,0.7,2.552,27.0,41.8,27.2,43.0,301.0
2046,0,2023-11-01 12,39.5,219.0,999.7,1009.7,10.0,400.0,0.63,2.484,24.6,36.4,32.5,48.8,64.0
2044,0,2023-11-01 12,50.25,178.75,1001.2,1012.3,11.0,410.0,0.38,2.617,23.2,31.8,28.1,35.9,278.0
2042,0,2023-11-01 18,50.0,203.0,988.3,1004.1,15.8,760.0,0.58,2.602,25.9,31.7,25.7,35.1,414.0
2043,0,2023-11-01 18,35.25,190.25,995.5,1009.0,13.5,350.0,1.14,3.731,33.2,60.3,30.8,46.9,95.0
2047,0,2023-11-01 18,55.25,152.75,996.4,1014.3,17.8,430.0,1.87,4.16,32.4,47.3,25.7,33.5,127.0
2044,0,2023-11-01 18,49.5,182.0,999.9,1010.2,10.3,430.0,0.32,2.355,21.7,28.9,26.6,35.1,244.0
2046,0,2023-11-01 18,40.5,221.5,1001.8,1011.5,9.8,430.0,0.55,2.291,23.3,32.9,29.7,45.4,168.0
2048,0,2023-11-01 18,46.0,146.25,1004.8,1015.5,10.7,410.0,0.72,2.608,24.1,33.8,26.3,37.3,77.0
2042,0,2023-11-02 00,50.25,203.75,988.9,1002.8,13.8,720.0,0.59,2.342,23.5,28.4,25.7,33.7,431.0
2043,0,2023-11-02 00,35.25,192.0,992.5,1007.8,15.3,350.0,1.28,4.219,36.1,68.2,34.9,48.6,72.0
2047,0,2023-11-02 00,57.0,154.0,996.5,1015.1,18.6,450.0,1.79,4.17,32.5,46.4,29.3,39.4,375.0
2049,0,2023-11-02 00,46.5,227.75,997.6,1011.8,14.2,490.0,0.23,2.916,27.2,37.5,31.2,41.1,249.0
2048,0,2023-11-02 00,47.75,150.75,1005.0,1015.3,10.3,380.0,0.67,2.689,23.8,33.9,29.0,41.0,109.0
2042,0,2023-11-02 06,51.5,204.25,991.2,1003.3,12.1,730.0,0.38,2.041,20.6,24.3,24.4,30.9,474.0
2043,0,2023-11-02 06,35.25,194.75,993.2,1008.5,15.4,410.0,1.08,3.685,34.5,59.6,35.9,50.2,136.0
2049,0,2023-11-02 06,49.0,229.25,993.7,1011.8,18.1,450.0,0.63,4.004,33.3,49.5,32.4,43.9,207.0
2048,0,2023-11-02 06,51.25,155.75,1005.1,1014.2,9.1,420.0,0.97,2.204,20.2,26.4,27.8,37.2,198.0
2049,0,2023-11-02 12,50.25,230.25,991.3,1011.3,20.0,430.0,1.09,4.597,36.1,55.8,26.2,43.3,223.0
2043,0,2023-11-02 12,36.5,199.0,992.3,1007.4,15.1,510.0,0.76,3.046,31.5,47.8,31.1,44.7,386.0
2042,0,2023-11-02 12,52.25,206.5,993.3,1003.3,10.0,720.0,0.25,1.684,17.3,19.9,20.8,27.6,443.0
2043,0,2023-11-02 18,38.25,203.5,991.6,1007.7,16.1,550.0,0.8,3.065,31.6,46.2,32.2,48.2,364.0
2049,0,2023-11-02 18,51.25,231.0,993.4,1011.7,18.3,350.0,1.53,5.082,36.5,60.8,26.8,38.3,75.0
2042,0,2023-11-02 18,53.0,207.75,994.9,1003.8,8.9,680.0,0.29,1.546,15.8,18.1,21.0,26.9,410.0
2043,0,2023-11-03 00,40.5,210.5,988.5,1007.5,19.0,510.0,1.13,3.821,35.7,54.9,33.5,48.0,459.0
2042,0,2023-11-03 00,54.0,210.25,995.8,1004.3,8.5,680.0,0.42,1.499,15.2,17.3,19.9,25.0,485.0
2042,0,2023-11-03 06,55.5,210.25,997.2,1006.3,9.1,810.0,0.38,1.461,14.9,16.5,19.2,26.4,390.0
2042,0,2023-11-03 12,55.75,210.25,997.3,1006.0,8.7,840.0,0.39,1.404,14.4,15.8,15.6,19.4,454.0
2058,0,2023-11-03 18,46.0,218.0,985.0,1007.2,22.2,630.0,0.91,3.919,36.3,50.8,37.0,58.3,481.0
2059,0,2023-11-03 18,45.5,196.5,996.2,1009.1,12.9,650.0,0.64,2.304,24.0,30.1,29.2,41.2,492.0
2042,0,2023-11-03 18,56.25,210.25,998.8,1006.1,7.3,1110.0,0.26,1.211,12.7,13.6,18.6,21.7,497.0
2058,0,2023-11-04 00,47.25,220.0,981.6,1005.9,24.4,640.0,0.86,4.269,38.5,54.3,34.3,49.1,473.0
2059,0,2023-11-04 00,45.5,198.0,994.9,1009.9,15.0,590.0,0.89,2.799,27.6,36.6,32.6,46.3,407.0
2042,0,2023-11-04 00,56.0,209.75,998.7,1004.3,5.6,1200.0,0.4,1.001,10.7,11.3,17.1,24.6,496.0
2058,0,2023-11-04 06,48.5,222.0,980.1,1005.6,25.5,670.0,0.61,4.323,38.9,53.9,36.3,50.9,428.0
2059,0,2023-11-04 06,45.0,200.25,995.3,1010.8,15.5,580.0,0.7,2.906,28.5,38.4,34.8,47.2,480.0
2060,0,2023-11-04 06,29.0,175.0,1014.0,1019.6,5.6,610.0,0.34,0.987,15.1,19.0,29.7,39.7,494.0
2058,0,2023-11-04 12,50.25,225.5,977.9,1005.1,27.2,680.0,0.47,4.611,40.4,56.0,36.3,50.9,481.0
2059,0,2023-11-04 12,44.0,203.25,995.2,1010.9,15.7,550.0,0.6,3.046,29.5,40.9,38.8,53.4,247.0
2061,0,2023-11-04 12,55.5,162.75,1008.3,1017.3,9.0,870.0,0.83,1.47,15.1,16.7,21.4,30.3,496.0
2060,0,2023-11-04 12,29.25,175.5,1013.3,1020.6,7.3,560.0,0.48,1.382,19.5,26.4,28.1,36.4,333.0
2058,0,2023-11-04 18,52.0,226.5,977.0,1004.6,27.5,660.0,0.57,4.691,40.1,55.6,35.2,50.3,493.0
2059,0,2023-11-04 18,43.75,206.5,996.2,1011.0,14.9,560.0,0.48,2.84,28.1,38.3,40.9,59.4,316.0
2061,0,2023-11-04 18,57.0,165.75,1005.6,1017.3,11.7,690.0,0.58,1.975,18.9,22.0,32.5,44.2,481.0
2060,0,2023-11-04 18,30.25,177.5,1012.8,1022.3,9.6,490.0,0.55,1.972,24.5,36.5,32.1,44.7,346.0
2058,0,2023-11-05 00,54.0,227.25,978.2,1002.7,24.5,630.0,1.05,4.367,37.0,50.4,38.1,54.0,367.0
2059,0,2023-11-05 00,43.25,210.75,996.8,1009.8,12.9,600.0,0.47,2.36,24.7,32.1,41.7,60.1,309.0
2061,0,2023-11-05 00,58.0,168.5,1001.5,1016.8,15.3,570.0,0.46,2.867,25.1,31.5,30.3,43.2,326.0
2060,0,2023-11-05 00,29.75,177.25,1013.3,1021.8,8.5,530.0,0.54,1.673,22.2,31.5,36.8,55.9,497.0
2058,0,2023-11-05 06,54.75,227.0,980.5,1002.5,22.1,570.0,1.36,4.187,34.8,47.8,36.9,52.9,405.0
2060,0,2023-11-05 06,29.25,178.75,1014.2,1021.7,7.5,620.0,0.35,1.328,19.3,25.4,38.3,53.0,490.0
2058,0,2023-11-05 12,56.0,226.75,985.7,1002.8,17.0,590.0,1.28,3.197,28.0,36.0,22.8,38.0,492.0
2063,0,2023-11-05 12,46.25,220.75,996.9,1005.9,9.1,910.0,0.39,1.466,16.8,18.9,31.3,44.3,474.0
2060,0,2023-11-05 12,31.0,181.75,1015.0,1024.5,9.5,530.0,0.38,1.83,23.3,33.2,36.9,53.2,289.0
2063,0,2023-11-05 18,44.25,223.25,996.3,1010.1,13.9,640.0,0.85,2.436,25.4,32.6,32.9,43.6,391.0
2060,0,2023-11-05 18,31.25,181.75,1015.8,1025.0,9.2,550.0,0.4,1.739,22.5,31.3,36.6,54.6,466.0
2063,0,2023-11-06 00,44.75,226.5,994.9,1009.3,14.4,610.0,0.8,2.552,26.0,33.8,29.8,41.4,251.0
2060,0,2023-11-06 00,31.75,182.5,1015.6,1024.8,9.2,490.0,0.43,1.883,23.1,33.4,35.6,44.3,218.0
2063,0,2023-11-06 06,45.25,229.25,994.3,1009.0,14.7,610.0,0.76,2.658,26.7,34.9,27.8,38.2,287.0
2060,0,2023-11-06 06,31.75,182.75,1016.4,1024.9,8.5,520.0,0.32,1.669,21.3,29.6,31.1,45.1,378.0
2063,0,2023-11-06 12,46.0,231.25,994.3,1008.3,14.0,560.0,0.63,2.637,25.9,34.2,30.4,42.3,277.0
2066,0,2023-11-06 12,34.25,186.0,1016.5,1026.8,10.4,410.0,0.46,2.439,25.9,40.4,30.7,41.4,86.0
2063,0,2023-11-06 18,46.5,233.5,996.3,1008.5,12.1,520.0,0.5,2.489,24.2,32.0,28.1,39.5,251.0
2066,0,2023-11-06 18,35.75,189.0,1014.4,1026.8,12.4,320.0,0.76,3.648,31.6,58.3,32.9,40.6,168.0
2063,0,2023-11-07 00,48.0,234.75,999.6,1007.9,8.4,470.0,0.32,1.843,18.3,23.2,27.6,39.7,338.0
2066,0,2023-11-07 00,36.0,190.0,1010.6,1024.7,14.1,300.0,0.78,4.496,35.6,71.4,36.9,56.5,86.0
2068,0,2023-11-07 06,45.5,147.75,993.8,1014.7,21.0,600.0,1.47,3.807,35.3,49.8,35.6,55.6,170.0
2066,0,2023-11-07 06,35.25,191.0,1010.1,1024.0,13.8,320.0,0.65,4.174,34.8,67.5,35.8,51.4,168.0
2070,0,2023-11-07 12,54.0,196.0,978.9,1004.1,25.3,720.0,0.85,4.204,36.9,48.5,39.8,63.8,376.0
2068,0,2023-11-07 12,47.25,148.75,989.6,1016.7,27.0,550.0,2.07,5.212,43.2,66.2,38.6,51.4,453.0
2066,0,2023-11-07 12,34.25,192.25,1011.1,1022.4,11.3,390.0,0.47,2.805,28.3,46.5,34.1,48.0,176.0
2070,0,2023-11-07 18,54.25,197.25,973.9,1002.7,28.7,710.0,1.09,4.816,40.9,55.4,40.9,61.6,365.0
2068,0,2023-11-07 18,48.5,151.75,988.0,1016.2,28.2,520.0,2.33,5.673,44.9,70.7,34.7,51.2,355.0
2066,0,2023-11-07 18,32.75,193.75,1012.7,1021.3,8.7,380.0,0.35,2.189,23.9,37.8,34.5,48.7,172.0
2070,0,2023-11-08 00,55.5,201.5,972.1,1001.0,28.9,720.0,1.35,4.847,40.9,54.9,37.7,55.8,474.0
2068,0,2023-11-08 00,49.0,153.75,986.8,1016.6,29.7,430.0,3.06,6.948,49.0,85.9,38.1,54.2,91.0
2066,0,2023-11-08 00,31.25,194.5,1012.6,1019.1,6.5,320.0,0.27,1.994,21.7,35.9,32.0,43.8,192.0
2073,0,2023-11-08 06,53.5,204.75,973.5,1001.2,27.7,850.0,1.03,4.452,40.0,51.7,39.3,54.4,331.0
2068,0,2023-11-08 06,50.75,160.0,987.4,1014.7,27.3,590.0,1.55,5.086,42.0,61.3,43.3,64.2,317.0
2074,0,2023-11-08 06,32.75,160.25,1013.6,1018.8,5.2,210.0,0.26,2.38,21.2,41.1,28.9,37.4,143.0
2066,0,2023-11-08 06,29.5,195.0,1014.3,1019.6,5.3,340.0,0.27,1.49,18.3,28.2,31.9,44.0,244.0
2073,0,2023-11-08 12,54.75,206.75,973.7,999.9,26.2,870.0,1.68,4.273,38.5,48.8,37.1,51.3,482.0
2068,0,2023-11-08 12,52.0,164.75,984.3,1013.2,28.9,590.0,1.87,5.388,43.5,63.8,40.8,57.1,461.0
2074,0,2023-11-08 12,34.5,160.5,1013.2,1020.3,7.1,240.0,0.75,2.698,23.8,44.5,26.3,37.0,341.0
2073,0,2023-11-08 18,54.5,208.25,975.5,1000.0,24.5,970.0,1.5,3.938,36.7,45.1,36.1,50.6,385.0
2068,0,2023-11-08 18,53.25,170.5,982.2,1010.4,28.2,610.0,1.68,5.119,41.8,59.6,38.4,53.8,348.0
2074,0,2023-11-08 18,35.25,161.5,1010.3,1020.3,10.0,340.0,0.71,2.827,27.1,45.7,29.5,37.7,68.0
2068,0,2023-11-09 00,53.75,177.25,982.4,1007.2,24.8,620.0,1.32,4.468,37.6,51.7,33.4,46.7,490.0
2074,0,2023-11-09 00,36.0,165.75,1009.0,1021.6,12.5,330.0,0.65,3.652,31.9,58.0,35.5,45.1,143.0
2068,0,2023-11-09 06,53.5,181.75,983.7,1004.9,21.2,670.0,1.02,3.702,32.9,43.0,37.6,49.7,494.0
2074,0,2023-11-09 06,37.25,168.5,1003.3,1021.4,18.1,240.0,1.31,7.15,43.9,110.2,37.0,49.0,36.0
2068,0,2023-11-09 12,53.25,184.0,984.6,1003.9,19.3,600.0,1.03,3.603,31.6,42.0,38.5,56.7,476.0
2074,0,2023-11-09 12,37.5,170.5,1005.2,1022.6,17.5,280.0,0.87,5.983,41.4,91.7,35.5,47.3,154.0
2074,0,2023-11-09 18,37.5,172.5,1006.1,1022.9,16.8,320.0,0.7,5.032,38.7,77.1,41.1,56.1,52.0
2079,0,2023-11-10 00,53.5,211.0,981.6,998.7,17.1,610.0,1.31,3.124,28.2,36.3,33.9,44.6,404.0
2081,0,2023-11-10 00,49.25,145.0,1000.2,1021.6,21.4,610.0,0.84,3.845,34.5,47.4,31.5,44.2,493.0
2074,0,2023-11-10 00,37.75,174.75,1008.9,1024.1,15.2,310.0,0.61,4.696,36.5,71.6,42.5,61.6,86.0
2079,0,2023-11-10 06,55.0,215.0,976.8,997.7,20.9,540.0,2.01,4.185,34.4,47.7,31.7,42.6,161.0
2081,0,2023-11-10 06,51.75,148.25,991.0,1019.6,28.6,530.0,2.01,5.608,43.7,66.6,35.5,49.1,56.0
2074,0,2023-11-10 06,37.0,175.75,1010.5,1024.5,14.1,360.0,0.43,3.781,33.2,58.6,40.5,61.4,189.0
2079,0,2023-11-10 12,56.0,217.0,974.4,997.1,22.7,580.0,1.86,4.294,35.4,48.3,33.3,45.7,465.0
2081,0,2023-11-10 12,54.75,155.0,991.2,1018.8,27.5,530.0,1.91,5.429,41.9,62.0,39.9,54.1,445.0
2074,0,2023-11-10 12,36.5,176.0,1012.5,1025.5,13.0,370.0,0.4,3.397,31.2,53.3,41.2,57.2,232.0
2079,0,2023-11-10 18,57.75,217.0,971.7,994.5,22.8,580.0,1.88,4.323,35.1,47.7,38.0,51.1,238.0
2081,0,2023-11-10 18,56.25,157.0,991.4,1016.8,25.4,600.0,1.35,4.613,37.6,51.8,33.9,48.9,403.0
2074,0,2023-11-10 18,36.5,176.0,1011.7,1024.9,13.2,360.0,0.34,3.548,31.9,55.7,44.2,61.6,251.0
2079,0,2023-11-11 00,57.75,217.5,971.2,994.7,23.4,610.0,1.76,4.301,35.4,47.5,35.3,50.9,122.0
2081,0,2023-11-11 00,57.5,158.5,996.3,1014.7,18.4,780.0,0.56,2.937,27.0,32.5,35.9,51.6,274.0
2074,0,2023-11-11 00,36.0,175.25,1011.6,1024.6,13.0,380.0,0.36,3.305,31.0,52.5,40.6,54.9,250.0
2084,0,2023-11-11 06,50.75,157.5,988.7,1009.8,21.1,770.0,1.01,3.519,33.2,42.4,39.4,58.1,396.0
2074,0,2023-11-11 06,36.25,174.0,1011.7,1022.7,11.1,350.0,0.41,3.039,28.4,48.0,33.5,45.3,232.0
2084,0,2023-11-11 12,53.25,159.75,977.1,1008.7,31.5,690.0,1.54,5.369,44.6,62.5,40.5,61.3,245.0
2074,0,2023-11-11 12,36.5,173.0,1013.0,1021.3,8.3,320.0,0.67,2.529,24.3,39.7,37.2,49.5,364.0
2084,0,2023-11-11 18,57.0,162.5,967.2,1005.5,38.3,640.0,1.13,6.705,50.7,74.6,41.2,58.0,492.0
2086,0,2023-11-12 06,34.25,145.0,1006.9,1016.1,9.2,330.0,0.57,2.756,26.6,45.7,30.8,49.4,386.0
2088,0,2023-11-12 06,34.0,189.0,1016.7,1024.1,7.4,410.0,0.29,1.754,20.3,29.3,35.0,47.9,300.0
2089,0,2023-11-12 12,50.25,229.25,998.6,1011.5,12.8,310.0,0.85,4.165,30.8,50.6,34.1,51.3,145.0
2086,0,2023-11-12 12,35.25,145.0,1004.4,1016.3,11.9,370.0,1.07,3.171,30.1,51.3,32.3,46.7,297.0
2088,0,2023-11-12 12,35.25,188.0,1014.6,1024.4,9.7,310.0,0.49,2.992,27.4,48.4,32.8,48.7,113.0
2089,0,2023-11-12 18,51.75,228.75,995.4,1013.1,17.7,370.0,1.81,4.719,35.0,56.1,34.1,50.2,175.0
2086,0,2023-11-12 18,36.25,147.75,996.3,1013.4,17.1,320.0,1.86,5.148,39.7,81.3,40.8,53.2,95.0
2088,0,2023-11-12 18,36.5,187.25,1014.5,1024.1,9.6,270.0,0.51,3.416,28.5,53.6,34.2,46.6,174.0
2086,0,2023-11-13 00,37.75,151.0,991.4,1012.2,20.8,270.0,2.68,7.194,46.0,109.7,43.3,67.5,66.0
2089,0,2023-11-13 00,52.25,229.25,996.5,1013.1,16.6,420.0,1.93,3.928,31.5,46.4,28.4,37.2,76.0
2088,0,2023-11-13 00,36.75,186.25,1015.8,1023.5,7.7,310.0,0.33,2.403,23.1,37.5,30.2,39.4,481.0
2086,0,2023-11-13 06,40.0,155.5,989.7,1009.6,20.0,420.0,1.87,4.723,39.6,68.6,36.4,60.8,140.0
2089,0,2023-11-13 06,53.0,229.25,1000.6,1015.0,14.3,420.0,1.51,3.367,27.8,39.4,26.3,39.4,32.0
2091,0,2023-11-13 06,44.25,223.5,1004.8,1015.4,10.5,800.0,0.46,1.74,19.8,23.3,26.6,35.4,498.0
2088,0,2023-11-13 06,37.25,186.0,1018.4,1024.0,5.6,330.0,0.31,1.667,17.8,25.7,25.7,37.7,497.0
2086,0,2023-11-13 12,43.25,159.5,985.1,1008.7,23.6,440.0,1.6,5.411,43.0,73.7,35.6,47.4,93.0
2089,0,2023-11-13 12,52.75,229.5,1005.0,1015.1,10.1,330.0,0.86,2.95,23.8,34.6,23.3,32.1,306.0
2091,0,2023-11-13 12,40.5,225.0,1005.1,1016.7,11.6,740.0,0.33,1.874,21.9,26.9,24.3,33.9,491.0
2086,0,2023-11-13 18,46.75,163.25,977.5,1006.5,29.0,380.0,2.53,7.549,50.6,96.7,41.4,53.5,34.0
2091,0,2023-11-13 18,38.75,226.75,1004.9,1018.0,13.1,830.0,0.13,2.046,24.7,30.5,26.2,34.7,491.0
2086,0,2023-11-14 00,49.75,165.0,968.6,1005.2,36.5,320.0,3.62,11.06,60.5,135.2,40.9,59.2,45.0
2091,0,2023-11-14 00,37.75,228.0,999.8,1015.8,16.0,770.0,0.4,2.567,29.8,39.1,30.0,43.6,496.0
2086,0,2023-11-14 06,51.0,166.25,963.2,1004.1,40.9,350.0,4.17,11.491,63.7,138.0,44.1,60.3,91.0
2091,0,2023-11-14 06,38.0,228.5,998.6,1017.6,19.0,680.0,0.6,3.198,34.4,48.5,36.8,54.8,494.0
2086,0,2023-11-14 12,52.5,169.25,964.4,1004.1,39.7,460.0,3.28,8.861,58.1,104.2,42.3,62.7,198.0
2091,0,2023-11-14 12,38.0,228.0,997.3,1017.3,20.0,600.0,0.82,3.597,36.5,54.5,38.5,56.8,254.0
2086,0,2023-11-14 18,53.75,172.75,966.7,1003.4,36.7,560.0,2.31,7.037,51.8,81.4,43.9,64.8,195.0
2091,0,2023-11-14 18,37.75,227.0,1000.4,1018.1,17.8,540.0,0.9,3.452,34.6,52.6,42.8,63.6,138.0
2086,0,2023-11-15 00,55.25,176.0,965.4,1002.2,36.7,580.0,1.73,6.91,51.1,78.5,43.8,63.7,395.0
2091,0,2023-11-15 00,37.75,227.5,1000.7,1015.1,14.4,550.0,0.71,2.784,29.5,42.4,39.6,55.1,288.0
2086,0,2023-11-15 06,56.25,179.5,963.9,1001.6,37.7,570.0,1.79,7.102,51.6,79.7,45.1,67.8,334.0
2091,0,2023-11-15 06,37.0,226.5,1001.7,1015.6,14.0,540.0,0.99,2.709,29.1,42.0,38.8,52.9,138.0
2086,0,2023-11-15 12,57.0,184.0,966.6,1000.8,34.2,590.0,1.26,6.311,47.5,70.2,43.9,64.7,386.0
2091,0,2023-11-15 12,34.5,227.0,999.0,1013.2,14.3,610.0,1.08,2.604,30.0,42.9,37.8,53.1,213.0
2091,0,2023-11-15 18,34.0,228.25,998.5,1013.6,15.2,630.0,1.17,2.723,31.4,45.4,35.8,48.1,346.0
2091,0,2023-11-16 00,33.75,229.75,996.6,1011.4,14.8,670.0,1.01,2.565,30.6,43.1,29.9,43.0,435.0
2091,0,2023-11-16 06,34.25,230.5,1000.0,1013.9,13.9,650.0,0.84,2.404,28.7,39.9,23.5,33.5,213.0
